student_track_id,track_id,student_id,track_name,date_enrolled,date_completed,track_completed,days_for_completion,completion_bucket
357,2,14010,"Data Analyst",2022-02-05,NULL,0,NULL,"Not completed"
358,2,14091,"Data Analyst",2022-04-28,NULL,0,NULL,"Not completed"
359,3,14216,"Business Analyst",2022-06-18,NULL,0,NULL,"Not completed"
360,2,14299,"Data Analyst",2022-02-19,NULL,0,NULL,"Not completed"
361,1,14344,"Data Scientist",2022-05-30,NULL,0,NULL,"Not completed"
362,1,14357,"Data Scientist",2022-09-20,NULL,0,NULL,"Not completed"
363,1,14383,"Data Scientist",2022-01-27,NULL,0,NULL,"Not completed"
364,3,14383,"Business Analyst",2022-05-18,NULL,0,NULL,"Not completed"
365,2,14700,"Data Analyst",2022-05-05,NULL,0,NULL,"Not completed"
366,3,14700,"Business Analyst",2022-05-05,NULL,0,NULL,"Not completed"
367,1,14702,"Data Scientist",2022-01-24,NULL,0,NULL,"Not completed"
368,1,14703,"Data Scientist",2022-09-19,NULL,0,NULL,"Not completed"
369,1,14975,"Data Scientist",2022-03-09,NULL,0,NULL,"Not completed"
370,2,14987,"Data Analyst",2022-03-18,NULL,0,NULL,"Not completed"
371,2,15150,"Data Analyst",2022-04-20,NULL,0,NULL,"Not completed"
372,1,15328,"Data Scientist",2022-01-06,NULL,0,NULL,"Not completed"
373,3,15328,"Business Analyst",2022-01-06,NULL,0,NULL,"Not completed"
374,2,15415,"Data Analyst",2022-01-02,NULL,0,NULL,"Not completed"
375,3,15415,"Business Analyst",2022-01-02,NULL,0,NULL,"Not completed"
376,1,15473,"Data Scientist",2022-02-14,NULL,0,NULL,"Not completed"
377,3,15473,"Business Analyst",2022-02-23,NULL,0,NULL,"Not completed"
378,1,15478,"Data Scientist",2022-08-14,NULL,0,NULL,"Not completed"
379,1,15708,"Data Scientist",2022-07-24,NULL,0,NULL,"Not completed"
380,2,15743,"Data Analyst",2022-04-25,NULL,0,NULL,"Not completed"
381,2,15837,"Data Analyst",2022-09-20,NULL,0,NULL,"Not completed"
382,2,16158,"Data Analyst",2022-06-06,NULL,0,NULL,"Not completed"
383,1,16647,"Data Scientist",2022-10-15,NULL,0,NULL,"Not completed"
384,2,16647,"Data Analyst",2022-10-15,NULL,0,NULL,"Not completed"
385,1,16668,"Data Scientist",2022-10-16,NULL,0,NULL,"Not completed"
386,3,16668,"Business Analyst",2022-10-16,NULL,0,NULL,"Not completed"
387,1,16796,"Data Scientist",2022-05-26,NULL,0,NULL,"Not completed"
388,2,16796,"Data Analyst",2022-05-29,NULL,0,NULL,"Not completed"
389,1,16915,"Data Scientist",2022-03-23,NULL,0,NULL,"Not completed"
390,1,17073,"Data Scientist",2022-09-15,NULL,0,NULL,"Not completed"
391,1,17175,"Data Scientist",2022-07-08,NULL,0,NULL,"Not completed"
392,1,17342,"Data Scientist",2022-03-27,NULL,0,NULL,"Not completed"
393,2,17342,"Data Analyst",2022-04-15,NULL,0,NULL,"Not completed"
394,3,17358,"Business Analyst",2022-08-21,NULL,0,NULL,"Not completed"
395,2,17419,"Data Analyst",2022-05-31,2023-01-29,1,243,"91 to 365 days"
396,1,17562,"Data Scientist",2022-09-28,NULL,0,NULL,"Not completed"
397,3,17562,"Business Analyst",2022-09-20,NULL,0,NULL,"Not completed"
398,1,17613,"Data Scientist",2022-05-18,NULL,0,NULL,"Not completed"
399,2,17771,"Data Analyst",2022-01-06,NULL,0,NULL,"Not completed"
400,2,17774,"Data Analyst",2022-03-20,NULL,0,NULL,"Not completed"
401,1,17780,"Data Scientist",2022-05-05,NULL,0,NULL,"Not completed"
402,1,18288,"Data Scientist",2022-10-18,NULL,0,NULL,"Not completed"
403,2,18288,"Data Analyst",2022-10-18,NULL,0,NULL,"Not completed"
404,3,18288,"Business Analyst",2022-10-18,NULL,0,NULL,"Not completed"
405,2,18510,"Data Analyst",2022-08-18,NULL,0,NULL,"Not completed"
406,2,18606,"Data Analyst",2022-01-07,NULL,0,NULL,"Not completed"
407,1,18687,"Data Scientist",2022-08-18,NULL,0,NULL,"Not completed"
408,2,18757,"Data Analyst",2022-08-19,NULL,0,NULL,"Not completed"
409,3,18918,"Business Analyst",2022-01-12,NULL,0,NULL,"Not completed"
410,3,19074,"Business Analyst",2022-07-30,NULL,0,NULL,"Not completed"
411,2,19193,"Data Analyst",2022-09-23,NULL,0,NULL,"Not completed"
412,2,19667,"Data Analyst",2022-03-01,NULL,0,NULL,"Not completed"
413,3,19705,"Business Analyst",2022-01-20,NULL,0,NULL,"Not completed"
414,2,19706,"Data Analyst",2022-07-05,NULL,0,NULL,"Not completed"
415,2,19842,"Data Analyst",2022-05-20,NULL,0,NULL,"Not completed"
416,2,19879,"Data Analyst",2022-03-18,NULL,0,NULL,"Not completed"
417,2,20419,"Data Analyst",2022-03-23,NULL,0,NULL,"Not completed"
418,2,20710,"Data Analyst",2022-01-08,NULL,0,NULL,"Not completed"
419,1,20907,"Data Scientist",2022-06-04,NULL,0,NULL,"Not completed"
420,1,21229,"Data Scientist",2022-02-26,NULL,0,NULL,"Not completed"
421,2,21229,"Data Analyst",2022-03-09,NULL,0,NULL,"Not completed"
422,3,21229,"Business Analyst",2022-05-10,NULL,0,NULL,"Not completed"
423,3,21419,"Business Analyst",2022-01-23,NULL,0,NULL,"Not completed"
424,1,21562,"Data Scientist",2022-06-19,NULL,0,NULL,"Not completed"
425,2,21562,"Data Analyst",2022-06-19,NULL,0,NULL,"Not completed"
426,3,21562,"Business Analyst",2022-06-19,NULL,0,NULL,"Not completed"
427,2,21722,"Data Analyst",2022-02-06,NULL,0,NULL,"Not completed"
428,3,21722,"Business Analyst",2022-06-07,NULL,0,NULL,"Not completed"
429,2,21796,"Data Analyst",2022-05-20,NULL,0,NULL,"Not completed"
430,2,22149,"Data Analyst",2022-08-17,NULL,0,NULL,"Not completed"
431,2,22179,"Data Analyst",2022-01-12,NULL,0,NULL,"Not completed"
432,1,22533,"Data Scientist",2022-05-29,NULL,0,NULL,"Not completed"
433,1,22673,"Data Scientist",2022-04-15,NULL,0,NULL,"Not completed"
434,1,22815,"Data Scientist",2022-08-25,NULL,0,NULL,"Not completed"
435,1,22887,"Data Scientist",2022-03-03,NULL,0,NULL,"Not completed"
436,1,22889,"Data Scientist",2022-08-15,NULL,0,NULL,"Not completed"
437,3,23003,"Business Analyst",2022-08-11,NULL,0,NULL,"Not completed"
438,3,23104,"Business Analyst",2022-02-02,NULL,0,NULL,"Not completed"
439,3,23113,"Business Analyst",2022-01-30,NULL,0,NULL,"Not completed"
440,3,23245,"Business Analyst",2022-10-03,NULL,0,NULL,"Not completed"
441,2,23403,"Data Analyst",2022-03-26,NULL,0,NULL,"Not completed"
442,3,23628,"Business Analyst",2022-07-28,NULL,0,NULL,"Not completed"
443,1,23662,"Data Scientist",2022-07-21,NULL,0,NULL,"Not completed"
444,1,23664,"Data Scientist",2022-03-30,NULL,0,NULL,"Not completed"
445,1,23708,"Data Scientist",2022-06-20,NULL,0,NULL,"Not completed"
446,2,23919,"Data Analyst",2022-03-08,NULL,0,NULL,"Not completed"
447,2,24168,"Data Analyst",2022-04-07,NULL,0,NULL,"Not completed"
448,2,24423,"Data Analyst",2022-06-12,NULL,0,NULL,"Not completed"
449,2,24541,"Data Analyst",2022-08-16,NULL,0,NULL,"Not completed"
450,1,24593,"Data Scientist",2022-05-21,NULL,0,NULL,"Not completed"
451,2,24694,"Data Analyst",2022-03-07,NULL,0,NULL,"Not completed"
452,1,24701,"Data Scientist",2022-03-18,NULL,0,NULL,"Not completed"
453,1,24900,"Data Scientist",2022-01-10,NULL,0,NULL,"Not completed"
454,2,25308,"Data Analyst",2022-04-26,NULL,0,NULL,"Not completed"
455,1,25465,"Data Scientist",2022-08-14,NULL,0,NULL,"Not completed"
456,3,25494,"Business Analyst",2022-04-04,NULL,0,NULL,"Not completed"
457,1,25512,"Data Scientist",2022-03-03,NULL,0,NULL,"Not completed"
458,2,25521,"Data Analyst",2022-02-16,NULL,0,NULL,"Not completed"
459,1,25767,"Data Scientist",2022-02-12,NULL,0,NULL,"Not completed"
460,2,25805,"Data Analyst",2022-08-15,NULL,0,NULL,"Not completed"
461,2,25957,"Data Analyst",2022-03-19,NULL,0,NULL,"Not completed"
462,1,26373,"Data Scientist",2022-06-24,NULL,0,NULL,"Not completed"
463,2,26373,"Data Analyst",2022-02-04,NULL,0,NULL,"Not completed"
464,2,27052,"Data Analyst",2022-07-07,NULL,0,NULL,"Not completed"
465,2,27155,"Data Analyst",2022-06-02,NULL,0,NULL,"Not completed"
466,1,27587,"Data Scientist",2022-08-02,NULL,0,NULL,"Not completed"
467,2,27787,"Data Analyst",2022-01-23,NULL,0,NULL,"Not completed"
468,1,27882,"Data Scientist",2022-05-26,NULL,0,NULL,"Not completed"
469,1,28298,"Data Scientist",2022-06-19,NULL,0,NULL,"Not completed"
470,1,28320,"Data Scientist",2022-05-22,NULL,0,NULL,"Not completed"
471,2,28320,"Data Analyst",2022-02-22,NULL,0,NULL,"Not completed"
472,3,28320,"Business Analyst",2022-05-22,NULL,0,NULL,"Not completed"
473,3,28429,"Business Analyst",2022-03-02,NULL,0,NULL,"Not completed"
474,1,28517,"Data Scientist",2022-03-10,NULL,0,NULL,"Not completed"
475,2,28585,"Data Analyst",2022-02-27,NULL,0,NULL,"Not completed"
476,2,28996,"Data Analyst",2022-02-01,NULL,0,NULL,"Not completed"
477,2,29683,"Data Analyst",2022-07-30,NULL,0,NULL,"Not completed"
478,2,29960,"Data Analyst",2022-01-21,NULL,0,NULL,"Not completed"
479,2,30183,"Data Analyst",2022-02-03,NULL,0,NULL,"Not completed"
480,1,30206,"Data Scientist",2022-05-27,NULL,0,NULL,"Not completed"
481,1,30273,"Data Scientist",2022-03-26,NULL,0,NULL,"Not completed"
482,1,30367,"Data Scientist",2022-07-18,NULL,0,NULL,"Not completed"
483,2,30623,"Data Analyst",2022-06-18,NULL,0,NULL,"Not completed"
484,1,30872,"Data Scientist",2022-02-21,NULL,0,NULL,"Not completed"
485,2,30872,"Data Analyst",2022-02-21,2022-03-05,1,12,"8 to 30 days"
486,1,31009,"Data Scientist",2022-04-06,NULL,0,NULL,"Not completed"
487,1,31361,"Data Scientist",2022-02-24,NULL,0,NULL,"Not completed"
488,2,31810,"Data Analyst",2022-01-16,NULL,0,NULL,"Not completed"
489,1,32628,"Data Scientist",2022-08-15,NULL,0,NULL,"Not completed"
490,2,32669,"Data Analyst",2022-09-02,NULL,0,NULL,"Not completed"
491,3,32687,"Business Analyst",2022-05-06,NULL,0,NULL,"Not completed"
492,2,32710,"Data Analyst",2022-04-25,NULL,0,NULL,"Not completed"
493,2,32713,"Data Analyst",2022-06-18,NULL,0,NULL,"Not completed"
494,1,32973,"Data Scientist",2022-01-17,NULL,0,NULL,"Not completed"
495,2,33250,"Data Analyst",2022-04-23,NULL,0,NULL,"Not completed"
496,2,33256,"Data Analyst",2022-09-20,NULL,0,NULL,"Not completed"
497,3,33256,"Business Analyst",2022-09-20,NULL,0,NULL,"Not completed"
498,1,33495,"Data Scientist",2022-01-01,NULL,0,NULL,"Not completed"
499,2,33495,"Data Analyst",2022-09-17,NULL,0,NULL,"Not completed"
500,2,33925,"Data Analyst",2022-03-07,NULL,0,NULL,"Not completed"
501,2,33994,"Data Analyst",2022-08-16,NULL,0,NULL,"Not completed"
502,2,34383,"Data Analyst",2022-05-31,NULL,0,NULL,"Not completed"
503,2,34614,"Data Analyst",2022-07-19,NULL,0,NULL,"Not completed"
504,1,34783,"Data Scientist",2022-02-05,NULL,0,NULL,"Not completed"
505,2,34783,"Data Analyst",2022-02-08,NULL,0,NULL,"Not completed"
506,2,35253,"Data Analyst",2022-03-20,NULL,0,NULL,"Not completed"
507,2,35284,"Data Analyst",2022-10-12,NULL,0,NULL,"Not completed"
508,3,35284,"Business Analyst",2022-04-20,NULL,0,NULL,"Not completed"
509,2,35528,"Data Analyst",2022-08-11,NULL,0,NULL,"Not completed"
510,1,35856,"Data Scientist",2022-04-21,NULL,0,NULL,"Not completed"
511,2,36467,"Data Analyst",2022-01-31,NULL,0,NULL,"Not completed"
512,1,36760,"Data Scientist",2022-05-29,NULL,0,NULL,"Not completed"
513,1,37614,"Data Scientist",2022-08-16,NULL,0,NULL,"Not completed"
514,2,37614,"Data Analyst",2022-08-16,NULL,0,NULL,"Not completed"
515,3,37909,"Business Analyst",2022-09-25,NULL,0,NULL,"Not completed"
516,1,38359,"Data Scientist",2022-04-15,NULL,0,NULL,"Not completed"
517,2,38359,"Data Analyst",2022-04-13,NULL,0,NULL,"Not completed"
518,1,38457,"Data Scientist",2022-05-24,NULL,0,NULL,"Not completed"
519,2,38501,"Data Analyst",2022-03-09,NULL,0,NULL,"Not completed"
520,2,38555,"Data Analyst",2022-03-08,NULL,0,NULL,"Not completed"
521,2,39298,"Data Analyst",2022-08-31,NULL,0,NULL,"Not completed"
522,1,39319,"Data Scientist",2022-09-08,NULL,0,NULL,"Not completed"
523,2,39370,"Data Analyst",2022-03-22,NULL,0,NULL,"Not completed"
524,1,39473,"Data Scientist",2022-07-25,NULL,0,NULL,"Not completed"
525,3,39484,"Business Analyst",2022-01-10,NULL,0,NULL,"Not completed"
526,1,39563,"Data Scientist",2022-04-04,NULL,0,NULL,"Not completed"
527,3,40567,"Business Analyst",2022-01-31,NULL,0,NULL,"Not completed"
528,1,40618,"Data Scientist",2022-08-15,NULL,0,NULL,"Not completed"
529,2,40618,"Data Analyst",2022-08-15,NULL,0,NULL,"Not completed"
530,3,40618,"Business Analyst",2022-08-15,NULL,0,NULL,"Not completed"
531,2,40719,"Data Analyst",2022-08-15,NULL,0,NULL,"Not completed"
532,3,40969,"Business Analyst",2022-02-03,NULL,0,NULL,"Not completed"
533,2,41215,"Data Analyst",2022-08-16,NULL,0,NULL,"Not completed"
534,3,41289,"Business Analyst",2022-07-11,NULL,0,NULL,"Not completed"
535,1,41336,"Data Scientist",2022-06-01,NULL,0,NULL,"Not completed"
536,1,41571,"Data Scientist",2022-04-26,NULL,0,NULL,"Not completed"
537,3,41961,"Business Analyst",2022-06-12,NULL,0,NULL,"Not completed"
538,2,42005,"Data Analyst",2022-02-01,NULL,0,NULL,"Not completed"
539,3,42005,"Business Analyst",2022-02-04,NULL,0,NULL,"Not completed"
540,1,42481,"Data Scientist",2022-05-30,NULL,0,NULL,"Not completed"
541,2,42573,"Data Analyst",2022-08-15,NULL,0,NULL,"Not completed"
542,2,42602,"Data Analyst",2022-05-19,NULL,0,NULL,"Not completed"
543,3,42602,"Business Analyst",2022-05-19,NULL,0,NULL,"Not completed"
544,3,42622,"Business Analyst",2022-08-13,NULL,0,NULL,"Not completed"
545,1,42831,"Data Scientist",2022-10-08,NULL,0,NULL,"Not completed"
546,2,42833,"Data Analyst",2022-03-20,NULL,0,NULL,"Not completed"
547,1,43024,"Data Scientist",2022-01-20,NULL,0,NULL,"Not completed"
548,1,43413,"Data Scientist",2022-03-14,NULL,0,NULL,"Not completed"
549,1,43540,"Data Scientist",2022-04-23,NULL,0,NULL,"Not completed"
550,3,43540,"Business Analyst",2022-04-23,NULL,0,NULL,"Not completed"
551,3,43604,"Business Analyst",2022-04-27,NULL,0,NULL,"Not completed"
552,3,43819,"Business Analyst",2022-01-27,NULL,0,NULL,"Not completed"
553,2,44279,"Data Analyst",2022-01-13,NULL,0,NULL,"Not completed"
554,1,44291,"Data Scientist",2022-03-22,NULL,0,NULL,"Not completed"
555,2,44291,"Data Analyst",2022-02-06,NULL,0,NULL,"Not completed"
556,2,44622,"Data Analyst",2022-01-22,NULL,0,NULL,"Not completed"
557,1,44840,"Data Scientist",2022-05-01,NULL,0,NULL,"Not completed"
558,2,44965,"Data Analyst",2022-01-01,NULL,0,NULL,"Not completed"
559,2,45987,"Data Analyst",2022-08-03,NULL,0,NULL,"Not completed"
560,2,46647,"Data Analyst",2022-02-28,NULL,0,NULL,"Not completed"
561,2,47183,"Data Analyst",2022-08-22,NULL,0,NULL,"Not completed"
562,1,47324,"Data Scientist",2022-08-15,NULL,0,NULL,"Not completed"
563,2,47436,"Data Analyst",2022-05-21,NULL,0,NULL,"Not completed"
564,2,48714,"Data Analyst",2022-05-10,NULL,0,NULL,"Not completed"
565,1,48945,"Data Scientist",2022-04-14,NULL,0,NULL,"Not completed"
566,1,49039,"Data Scientist",2022-06-03,NULL,0,NULL,"Not completed"
567,2,49132,"Data Analyst",2022-02-05,NULL,0,NULL,"Not completed"
568,1,49517,"Data Scientist",2022-08-15,NULL,0,NULL,"Not completed"
569,2,49669,"Data Analyst",2022-03-30,NULL,0,NULL,"Not completed"
570,2,50810,"Data Analyst",2022-01-08,NULL,0,NULL,"Not completed"
571,3,51332,"Business Analyst",2022-09-16,NULL,0,NULL,"Not completed"
572,1,51919,"Data Scientist",2022-01-04,NULL,0,NULL,"Not completed"
573,2,51998,"Data Analyst",2022-06-19,NULL,0,NULL,"Not completed"
574,1,52691,"Data Scientist",2022-10-06,NULL,0,NULL,"Not completed"
575,2,52691,"Data Analyst",2022-10-06,NULL,0,NULL,"Not completed"
576,1,53122,"Data Scientist",2022-07-29,NULL,0,NULL,"Not completed"
577,2,53967,"Data Analyst",2022-02-10,NULL,0,NULL,"Not completed"
578,3,53989,"Business Analyst",2022-05-22,NULL,0,NULL,"Not completed"
579,3,55683,"Business Analyst",2022-01-18,NULL,0,NULL,"Not completed"
580,2,55811,"Data Analyst",2022-06-05,NULL,0,NULL,"Not completed"
581,3,57431,"Business Analyst",2022-04-04,NULL,0,NULL,"Not completed"
582,3,57613,"Business Analyst",2022-03-11,NULL,0,NULL,"Not completed"
583,3,57720,"Business Analyst",2022-01-28,NULL,0,NULL,"Not completed"
584,1,58456,"Data Scientist",2022-08-18,NULL,0,NULL,"Not completed"
585,2,58456,"Data Analyst",2022-08-17,NULL,0,NULL,"Not completed"
586,3,58456,"Business Analyst",2022-08-18,NULL,0,NULL,"Not completed"
587,2,58913,"Data Analyst",2022-08-17,NULL,0,NULL,"Not completed"
588,3,59323,"Business Analyst",2022-10-12,NULL,0,NULL,"Not completed"
589,2,59340,"Data Analyst",2022-05-20,NULL,0,NULL,"Not completed"
590,2,60411,"Data Analyst",2022-09-28,NULL,0,NULL,"Not completed"
591,2,60997,"Data Analyst",2022-01-17,NULL,0,NULL,"Not completed"
592,3,61405,"Business Analyst",2022-08-13,NULL,0,NULL,"Not completed"
593,2,61806,"Data Analyst",2022-04-06,NULL,0,NULL,"Not completed"
594,3,61806,"Business Analyst",2022-03-28,NULL,0,NULL,"Not completed"
595,2,62310,"Data Analyst",2022-05-12,NULL,0,NULL,"Not completed"
596,2,62809,"Data Analyst",2022-08-18,NULL,0,NULL,"Not completed"
597,1,63294,"Data Scientist",2022-08-31,NULL,0,NULL,"Not completed"
598,2,63294,"Data Analyst",2022-09-01,NULL,0,NULL,"Not completed"
599,3,63294,"Business Analyst",2022-09-15,NULL,0,NULL,"Not completed"
600,1,63472,"Data Scientist",2022-02-13,NULL,0,NULL,"Not completed"
601,2,63472,"Data Analyst",2022-08-19,NULL,0,NULL,"Not completed"
602,2,63596,"Data Analyst",2022-01-27,NULL,0,NULL,"Not completed"
603,2,64029,"Data Analyst",2022-08-15,NULL,0,NULL,"Not completed"
604,3,65269,"Business Analyst",2022-02-01,NULL,0,NULL,"Not completed"
605,2,65451,"Data Analyst",2022-08-15,NULL,0,NULL,"Not completed"
606,2,65554,"Data Analyst",2022-03-29,NULL,0,NULL,"Not completed"
607,3,65554,"Business Analyst",2022-03-29,NULL,0,NULL,"Not completed"
608,2,66278,"Data Analyst",2022-07-11,NULL,0,NULL,"Not completed"
609,1,66964,"Data Scientist",2022-10-04,NULL,0,NULL,"Not completed"
610,1,67377,"Data Scientist",2022-08-15,NULL,0,NULL,"Not completed"
611,2,67401,"Data Analyst",2022-04-29,NULL,0,NULL,"Not completed"
612,2,71093,"Data Analyst",2022-09-11,NULL,0,NULL,"Not completed"
613,3,71716,"Business Analyst",2022-01-19,NULL,0,NULL,"Not completed"
614,2,71790,"Data Analyst",2022-02-23,NULL,0,NULL,"Not completed"
615,2,71947,"Data Analyst",2022-06-13,NULL,0,NULL,"Not completed"
616,2,71975,"Data Analyst",2022-06-27,NULL,0,NULL,"Not completed"
617,2,72128,"Data Analyst",2022-06-06,NULL,0,NULL,"Not completed"
618,2,72965,"Data Analyst",2022-04-15,NULL,0,NULL,"Not completed"
619,3,72965,"Business Analyst",2022-04-15,NULL,0,NULL,"Not completed"
620,2,73553,"Data Analyst",2022-10-10,NULL,0,NULL,"Not completed"
621,1,74005,"Data Scientist",2022-06-14,NULL,0,NULL,"Not completed"
622,2,74010,"Data Analyst",2022-08-17,NULL,0,NULL,"Not completed"
623,2,74498,"Data Analyst",2022-05-02,NULL,0,NULL,"Not completed"
624,2,74714,"Data Analyst",2022-10-05,NULL,0,NULL,"Not completed"
625,2,75023,"Data Analyst",2022-05-10,NULL,0,NULL,"Not completed"
626,2,75187,"Data Analyst",2022-08-15,NULL,0,NULL,"Not completed"
627,2,75274,"Data Analyst",2022-04-20,NULL,0,NULL,"Not completed"
628,2,75606,"Data Analyst",2022-06-17,NULL,0,NULL,"Not completed"
629,2,75747,"Data Analyst",2022-02-11,NULL,0,NULL,"Not completed"
630,1,75971,"Data Scientist",2022-07-22,NULL,0,NULL,"Not completed"
631,2,76790,"Data Analyst",2022-06-19,NULL,0,NULL,"Not completed"
632,3,76790,"Business Analyst",2022-06-19,NULL,0,NULL,"Not completed"
633,1,77591,"Data Scientist",2022-02-16,NULL,0,NULL,"Not completed"
634,2,77591,"Data Analyst",2022-03-14,NULL,0,NULL,"Not completed"
635,1,78822,"Data Scientist",2022-03-16,NULL,0,NULL,"Not completed"
636,2,79040,"Data Analyst",2022-09-24,NULL,0,NULL,"Not completed"
637,2,79553,"Data Analyst",2022-08-12,NULL,0,NULL,"Not completed"
638,2,80750,"Data Analyst",2022-05-22,NULL,0,NULL,"Not completed"
639,1,82714,"Data Scientist",2022-05-06,NULL,0,NULL,"Not completed"
640,1,83266,"Data Scientist",2022-07-18,NULL,0,NULL,"Not completed"
641,1,83449,"Data Scientist",2022-08-15,NULL,0,NULL,"Not completed"
642,2,83449,"Data Analyst",2022-08-15,NULL,0,NULL,"Not completed"
643,2,83528,"Data Analyst",2022-06-03,NULL,0,NULL,"Not completed"
644,2,85401,"Data Analyst",2022-07-29,NULL,0,NULL,"Not completed"
645,2,87432,"Data Analyst",2022-01-19,NULL,0,NULL,"Not completed"
646,1,88147,"Data Scientist",2022-05-15,NULL,0,NULL,"Not completed"
647,1,88633,"Data Scientist",2022-08-06,NULL,0,NULL,"Not completed"
648,1,88702,"Data Scientist",2022-03-24,NULL,0,NULL,"Not completed"
649,3,88702,"Business Analyst",2022-03-24,NULL,0,NULL,"Not completed"
650,2,89036,"Data Analyst",2022-04-02,NULL,0,NULL,"Not completed"
651,2,89102,"Data Analyst",2022-04-03,NULL,0,NULL,"Not completed"
652,2,89330,"Data Analyst",2022-08-16,NULL,0,NULL,"Not completed"
653,3,89330,"Business Analyst",2022-08-16,NULL,0,NULL,"Not completed"
654,2,90247,"Data Analyst",2022-06-26,NULL,0,NULL,"Not completed"
655,2,90517,"Data Analyst",2022-06-28,NULL,0,NULL,"Not completed"
656,2,90920,"Data Analyst",2022-05-08,NULL,0,NULL,"Not completed"
657,2,93270,"Data Analyst",2022-05-17,NULL,0,NULL,"Not completed"
658,1,93423,"Data Scientist",2022-09-13,NULL,0,NULL,"Not completed"
659,2,95330,"Data Analyst",2022-04-08,NULL,0,NULL,"Not completed"
660,2,97286,"Data Analyst",2022-03-02,NULL,0,NULL,"Not completed"
661,1,97530,"Data Scientist",2022-06-13,NULL,0,NULL,"Not completed"
662,2,97931,"Data Analyst",2022-04-16,NULL,0,NULL,"Not completed"
663,1,99561,"Data Scientist",2022-07-18,NULL,0,NULL,"Not completed"
664,2,99561,"Data Analyst",2022-07-18,NULL,0,NULL,"Not completed"
665,3,99561,"Business Analyst",2022-07-18,NULL,0,NULL,"Not completed"
666,2,101725,"Data Analyst",2022-08-16,NULL,0,NULL,"Not completed"
667,2,101982,"Data Analyst",2022-04-06,NULL,0,NULL,"Not completed"
668,1,102225,"Data Scientist",2022-04-27,NULL,0,NULL,"Not completed"
669,2,102225,"Data Analyst",2022-04-24,NULL,0,NULL,"Not completed"
670,3,102225,"Business Analyst",2022-04-24,NULL,0,NULL,"Not completed"
671,1,102378,"Data Scientist",2022-09-05,NULL,0,NULL,"Not completed"
672,2,102378,"Data Analyst",2022-09-05,NULL,0,NULL,"Not completed"
